0.5016514477,0.7162493057,0.8648913927
0.7896829756,0.3121599627,0.5889677552
0.2006395342,0.7818048105,0.461478527
0.68825705,0.04591005304,0.7317997309
0.2392394702,0.03764150535,0.5593838631
0.2103624195,0.004158395422,0.7409780035
0.6871727086,0.7779805225,0.942532654
0.4838061898,0.5577554775,0.7986590539
0.08134311207,0.3869501164,0.7683902002
0.6651639386,0.9996257906,0.7492546934
0.2147206879,0.6383297079,0.02098067058
0.02116152372,0.1082618627,0.3828593036
0.5577804486,0.05883779929,0.667267741
0.06817707191,0.3215876898,0.8228289904
0.4635568029,0.5952781398,0.3144830531
0.2057139941,0.56118917,0.1091509235
0.8724538772,0.5999995861,0.3924609931
0.4612318589,0.5446867829,0.150498232
0.7825013198,0.6974843519,0.2615537848
0.3746918023,0.6558270839,0.96507685
0.06927633923,0.9800908621,0.7365324106
0.4542678514,0.6906975049,0.2593576004
0.9883584182,0.1219879828,0.309287179
0.4019679429,0.6317102513,0.9797427822
0.2674513002,0.4254463609,0.3217583174
0.6708421478,0.8204104442,0.1997143614
0.4750809307,0.910595239,0.6933595391
0.2148522765,0.7918759821,0.1179928903
0.9523147098,0.3255806619,0.7365896636
0.228531686,0.6179992669,0.6950262851
0.1118801742,0.2452173494,0.5273159846
0.5558452627,0.8891552321,0.5584175406
0.1783981807,0.2085336013,0.143492031
0.4451168644,0.6829269446,0.8847630469
0.2815689543,0.4442601446,0.4933481045
0.7178386204,0.7483082143,0.497252378
0.2728169306,0.08288140332,0.05124970071
0.8413169415,0.1321443826,0.9960978729
0.2512455438,0.6482960357,0.4707138612
0.09550564852,0.03388621279,0.3126107083
0.8272829101,0.9647425745,0.09813865508
0.1094800741,0.4717791829,0.2070941544
0.8769976389,0.6681325336,0.9506459974
0.728632155,0.5395214942,0.3346243898
0.4359872984,0.1473651939,0.8144440275
0.03501417366,0.5227080814,0.109559515
0.4226244059,0.6920238882,0.06804060424
0.5648963589,0.8089176107,0.5969508299
0.7742929506,0.7288899232,0.4236175601
0.3934770571,0.4783514046,0.5439978986
0.01944637148,0.4911557027,0.5304132047
0.9401141905,0.3021323779,0.7937367975
0.2196220659,0.09064131753,0.8009410341
0.6011274764,0.9357237579,0.1620978782
0.01009196134,0.4236648889,0.6435544623
0.7632242318,0.6928168137,0.2335121586
0.2911201437,0.4138073171,0.7368819272
0.370371441,0.9722200528,0.8739531565
0.1037210428,0.9173402418,0.02101324534
0.1012941584,0.2228927032,0.8676202416
0.7286219926,0.9366249037,0.6493980775
0.8139207375,0.0408114532,0.357719285
0.9234647511,0.2097816273,0.4209802087
0.2865884209,0.3507225792,0.4756732056
0.04414159962,0.4871976616,0.8552678596
0.3526139431,0.6252710272,0.04866794822
0.1489326111,0.9421788475,0.4793399626
0.3132451709,0.2071457538,0.8141548674
0.8605523369,0.8788288127,0.4450936382
0.4117323281,0.2347445316,0.4826087501
0.04745730627,0.7390037505,0.9016056593
0.155367281,0.6208246694,0.9766751196
0.3023196709,0.02526104882,0.7099454999
0.2392764297,0.4234265041,0.5454053627
0.7473179802,0.1607920395,0.9391448143
0.7213410494,0.6901655833,0.3755136768
0.1220938672,0.1224723383,0.939683438
0.2470518439,0.09629784035,0.07582144308
0.1345035624,0.3908243891,0.7065505994
0.4609536715,0.06364890606,0.6339733907
0.1346650391,0.9516846468,0.2538161031
0.06154495773,0.4058255568,0.3831890571
0.7516476082,0.7088985692,0.09720837155
0.1623880794,0.2437234736,0.2776960798
0.886228908,0.2850005263,0.935324322
0.9764531176,0.05722159675,0.5744004571
0.5435864587,0.2165180079,0.723051877
0.2154320398,0.3514909351,0.4304768876
0.3121064379,0.5205899723,0.5161986004
0.7223658403,0.8213020947,0.1364817206
